"Pedon_ID","UTM_ID","H_number","Horizon","topDepth_cm","bottomDepth_cm","dry_hue","dry_value","dry_chroma","moist_hue","moist_value","moist_chroma","texture","text_modifier","clay","sand","RF","Gravel","Cobbles","Stones","structure","dry_cons","moist_cons","stickiness","plasticity","roots","pores","pH","EC","Eff.","Boundary","CaCO3_meas","Gyp_meas","CaCO3_vis","Gyp_vis","concent_kind_.","pv_kind","pv_.","pv_distinct","pv_location","notes"
NA,"0372467_3707565",2,"Bky",15,61,NA,NA,NA,"5YR",5,4,"L",NA,22,NA,8,NA,NA,NA,"2 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,3,5,NA,NA,NA,NA,NA,"fine gravel"
NA,"0372467_3707565",3,"Bky",61,102,NA,NA,NA,"5YR",6,4,"SCL",NA,30,NA,10,NA,NA,NA,"2 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0372503_3596711",1,"AB",0,25,NA,NA,NA,"7.5YR",4,4,"L",NA,15,NA,0,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0372503_3596711",2,"Bky1",25,56,NA,NA,NA,"7.5YR",4,4,"SL",NA,12,NA,10,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,20,30,NA,NA,NA,NA,NA,NA
NA,"0372503_3596711",3,"Bky2",56,76,NA,NA,NA,"7.5YR",5,4,"SL",NA,10,NA,15,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,25,45,NA,NA,NA,NA,NA,"At 23'' white gyp powder; 30'' petrogypsic / petrocalcic."
NA,"0372503_3596711",4,"Bkym",76,76,NA,NA,NA,NA,NA,NA,NA,"PETROGYPSIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0372507_3733960",1,"A",0,19,"7.5YR",3,3,"7.5YR",3,2,"SL","GR",18,NA,26,NA,NA,NA,"1 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
NA,"0372507_3733960",2,"Bk",19,50,"7.5YR",3,3,"7.5YR",3,2,"L","GR",16,NA,25,NA,NA,NA,"1 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA
NA,"0372507_3733960",3,"Bkm",50,150,"7.5YR",7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA
NA,"0372507_3733980",1,"A",0,21,"7.5YR",3,3,"7.5YR",3,2,"SL","GR",18,NA,26,NA,NA,NA,"1 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0372507_3733980",2,"Bk1",21,60,"7.5YR",3,3,"7.5YR",3,2,"L","GR",22,NA,30,NA,NA,NA,"1 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA
NA,"0372507_3733980",3,"Bk2",60,150,"7.5YR",7,3,"7.5YR",6,3,"L","GR",23,NA,31,NA,NA,NA,"1 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA
NA,"0372546_3664195",1,"AB",0,3,NA,NA,NA,"7.5YR",4,6,"SIL",NA,20,NA,0,NA,NA,NA,"PL",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0372546_3664195",2,"B'",5,13,NA,NA,NA,NA,NA,NA,"SL",NA,NA,NA,NA,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0372546_3664195",3,"B",15,74,NA,NA,NA,NA,NA,NA,"SL",NA,8,NA,0,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0372546_3664195",4,"By1",76,124,NA,NA,NA,"7.5YR",4,6,"SL",NA,15,NA,1,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
NA,"0372546_3664195",5,"By2",127,74,NA,NA,NA,"7.5YR",4,6,"SCL",NA,30,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,25,NA,NA,NA,NA,NA,"% rock frags in Bty2 = gyps on peds"
"NMJP042706","0372619_3611543",1,"A",0,3,"10YR",5,4,"10YR",4,3,"L",NA,22,NA,2,NA,NA,NA,"1 TN PL",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,60,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372619_3611543",2,"2By1",3,10,"10YR",6,4,"10YR",5,4,"L","GYP",10,NA,2,NA,NA,NA,"1 F SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,80,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372619_3611543",3,"2By2",10,20,"10YR",8,1,"10YR",6,4,"L","GYP",8,NA,2,NA,NA,NA,"1 F SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,90,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372619_3611543",4,"2Bym",20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMJP042706","0372622_3611681",1,"A",0,3,NA,NA,NA,NA,NA,NA,"FSL",NA,17,NA,2,NA,NA,NA,"1 TN PL",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,40,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372622_3611681",2,"Bt",3,10,"10YR",6,3,"10YR",4,4,"L",NA,30,NA,2,NA,NA,NA,"2 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"VE",NA,NA,NA,NA,60,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372622_3611681",3,"2By1",10,30,"10YR",5,4,"10YR",4,4,"L","GYP",12,NA,2,NA,NA,NA,"2 F SBK",NA,NA,NA,NA,NA,NA,NA,NA,"VE",NA,NA,NA,NA,70,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372622_3611681",4,"2By2",30,66,"10YR",7,3,"10YR",5,4,"SL","GYP",8,NA,2,NA,NA,NA,"2 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"VE",NA,NA,NA,NA,80,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372622_3611681",5,"2By3",66,76,"10YR",8,2,"10YR",6,3,"L","GYP",4,NA,2,NA,NA,NA,"2 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"VE",NA,NA,NA,NA,80,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372622_3611681",6,"2Bym",76,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMJP042706","0372629_3611727",1,"A",0,3,"10YR",6,3,"10YR",5,3,"L",NA,17,NA,2,NA,NA,NA,"1 TN PL",NA,NA,NA,NA,NA,NA,NA,NA,"SL",NA,NA,NA,NA,30,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372629_3611727",2,"Bw",3,10,"10YR",6,3,"10YR",4,4,"L",NA,20,NA,2,NA,NA,NA,"1 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,30,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372629_3611727",3,"2Bw",10,51,"10YR",7,3,"10YR",5,4,"SL","GYP",12,NA,2,NA,NA,NA,"2 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,70,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372629_3611727",4,"2Bym",51,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMJP042706","0372632_3611622",1,"A1",0,3,"10YR",6,3,"10YR",4,4,"L",NA,NA,NA,2,NA,NA,NA,"1 TN PL",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372632_3611622",2,"2A1",3,10,NA,NA,NA,"10YR",4,4,"L","GYP",12,NA,2,NA,NA,NA,"1 F SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,70,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372632_3611622",3,"2A2",10,25,"10YR",6,4,"10YR",5,4,"L","GYP",8,NA,2,NA,NA,NA,"1 F SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,80,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372632_3611622",4,"2Bym",25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMJP042706","0372634_3611467",1,"A",0,3,"10YR",4,3,NA,NA,NA,"FSL",NA,14,NA,2,NA,NA,NA,"1 TN PL",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,60,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372634_3611467",2,"Bw",3,10,NA,NA,NA,NA,NA,NA,"L",NA,20,NA,2,NA,NA,NA,"1 F SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,70,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372634_3611467",3,"2By1",10,20,"10YR",7,3,"10YR",5,4,"L","GYP",10,NA,2,NA,NA,NA,"1 F SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,80,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372634_3611467",4,"2By2",20,41,"10YR",8,2,"10YR",6,4,"SL","GYP",10,NA,2,NA,NA,NA,"1 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,90,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372634_3611467",5,"2By3",41,76,"10YR",8,2,"10YR",6,4,"L","GYP",10,NA,2,NA,NA,NA,"1 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,90,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372634_3611467",6,"2Bym",76,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMJP042706","0372642_3611573",1,"A",0,3,"10YR",6,3,"10YR",4,4,"FSL",NA,17,NA,5,NA,NA,NA,"1 F SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,80,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372642_3611573",2,"2Bym",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMJP042706","0372643_3611373",1,"A",0,3,"10YR",3,3,"10YR",3,3,"L",NA,20,NA,2,NA,NA,NA,"1 F SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,70,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372643_3611373",2,"2By1",3,15,"10YR",6,3,"10YR",4,4,"L","GYP",12,NA,2,NA,NA,NA,"1 F SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,80,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372643_3611373",3,"2By2",15,25,"10YR",7,2,"10YR",5,4,"SL","GYP",10,NA,2,NA,NA,NA,"1 F SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,90,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372643_3611373",4,"2By3",25,76,"10YR",8,2,"10YR",4,2,"SL","GYP",10,NA,2,NA,NA,NA,"1 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,90,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372643_3611373",5,"2Bym",76,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMJP042706","0372644_3611413",1,"A",0,3,"10YR",5,4,"10YR",4,4,"L",NA,20,NA,2,NA,NA,NA,"1 TN PL",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,90,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372644_3611413",2,"2By1",3,10,"10YR",6,4,"10YR",4,4,"L","GYP",10,NA,2,NA,NA,NA,"1 F SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,90,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372644_3611413",3,"2By2",10,20,"10YR",8,1,"10YR",6,4,"L","GYP",8,NA,2,NA,NA,NA,"1 F SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,90,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372644_3611413",4,"2Bym",20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMJP042706","0372645_3611504",1,"A",0,3,"10YR",6,3,"10YR",5,3,"L",NA,20,NA,2,NA,NA,NA,"1 TN PL",NA,NA,NA,NA,NA,NA,NA,NA,"VE",NA,NA,NA,NA,50,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372645_3611504",2,"2By1",3,10,"10YR",4,3,"10YR",4,4,"L","GYP",22,NA,2,NA,NA,NA,"1 F SBK",NA,NA,NA,NA,NA,NA,NA,NA,"VE",NA,NA,NA,NA,60,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372645_3611504",3,"2By2",10,41,"10YR",7,3,"10YR",5,4,"SL","GYP",8,NA,2,NA,NA,NA,"1 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"VE",NA,NA,NA,NA,70,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372645_3611504",4,"2By3",41,76,"10YR",8,2,"10YR",6,2,"SL","GYP",8,NA,2,NA,NA,NA,"1 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"VE",NA,NA,NA,NA,70,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372645_3611504",5,NA,76,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMJP042706","0372648_3611365",1,"A",0,3,"10YR",6,4,"10YR",4,4,"L",NA,20,NA,2,NA,NA,NA,"1 TN PL",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,60,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372648_3611365",2,"2By1",3,10,"10YR",6,3,"10YR",4,4,"L","GYP",10,NA,2,NA,NA,NA,"1 F SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,70,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372648_3611365",3,"2By2",10,25,"10YR",6,4,"10YR",5,4,"L","GYP",10,NA,2,NA,NA,NA,"1 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,90,NA,NA,NA,NA,NA,"CaCO3 diss."
"NMJP042706","0372648_3611365",4,"2Bym",25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0372649_3664510",1,"AB",0,3,NA,NA,NA,"7.5YR",4,6,"SIL",NA,20,NA,0,NA,NA,NA,"PL",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,"no visible gyp powder ; no argillic"
NA,"0372649_3664510",2,"B",5,13,NA,NA,NA,NA,NA,NA,"L",NA,15,NA,0,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0372649_3664510",3,"B",15,74,NA,NA,NA,"7.5YR",4,6,"SL",NA,10,NA,0,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0372649_3664510",4,NA,76,137,NA,NA,NA,"7.5YR",4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0372654_3596719",1,"AB",0,15,NA,NA,NA,"7.5YR",4,4,"L",NA,15,NA,0,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0372654_3596719",2,"Bky",15,41,NA,NA,NA,"7.5YR",5,4,"SL",NA,10,NA,30,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,20,40,NA,NA,NA,NA,NA,"At 16'' petrogypsic/petrocalcic."
NA,"0372658_3734072",1,"A",0,23,"7.5YR",3,3,"7.5YR",3,2,"SL","GR",19,NA,22,NA,NA,NA,"1 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0372658_3734072",2,"Bk1",23,57,"7.5YR",3,3,NA,NA,NA,"L","GR",23,NA,25,NA,NA,NA,"1 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA
NA,"0372658_3734072",3,"Bk2",57,150,"7.5YR",7,3,"7.5YR",6,3,"L","GR",24,NA,31,NA,NA,NA,"1 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA
NA,"0372665_3598666",1,"AB",0,9,NA,NA,NA,"7.5YR",4,4,"SL",NA,12,NA,0,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0372665_3598666",2,"By",9,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0372665_3598666",3,"Bym",28,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"At 28'' Petrocalcic Petrogypsic, 60% nodules present in By"
NA,"0372750_3664519",1,"AB",0,8,NA,NA,NA,"7.5YR",4,6,"SL",NA,5,NA,0,NA,NA,NA,"PL",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"weak flakes white powder very sparse on peds"
NA,"0372750_3664519",2,"Bw",10,28,NA,NA,NA,"7.5YR",4,6,"SL",NA,3,NA,0,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
NA,"0372750_3664519",3,"By",30,74,NA,NA,NA,"7.5YR",4,6,"SCL",NA,28,NA,5,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
NA,"0372750_3664519",4,"B",76,137,NA,NA,NA,NA,NA,NA,"L",NA,20,NA,0,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
NA,"0372851_3664517",1,"AB",0,5,NA,NA,NA,"7.5YR",4,6,"SIL",NA,25,NA,0,NA,NA,NA,"PL",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no visible gyp ; no visble CaCo3"
NA,"0372851_3664517",2,"By1",5,28,NA,NA,NA,"7.5YR",4,6,"SL",NA,15,NA,0,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0372851_3664517",3,"By2",30,124,NA,NA,NA,"7.5YR",4,6,"SL",NA,12,NA,NA,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0372874_3708608",1,"A",0,3,NA,NA,NA,"2.5YR",3,3,"FSL","GRV",16,NA,61,50,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0372874_3708608",2,"Bk1",3,22,NA,NA,NA,"2.5YR",6,3,"FSL","GRV",16,NA,50,50,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0372874_3708608",3,"C",22,32,NA,NA,NA,"2.5YR",3,6,"L","GRV",18,NA,50,50,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0372874_3708608",4,"Cr",32,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0372926_3708270",1,"A",0,3,NA,NA,NA,"2.5YR",3,3,"FSL","GRX",16,NA,65,40,20,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0372926_3708270",2,"Bk1",3,12,NA,NA,NA,"2.5YR",3,4,"SIL","GRV",19,NA,41,30,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0372940_3708316",1,"A",0,3,NA,NA,NA,"2.5YR",3,6,"SL","GRV",16,NA,55,50,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0372940_3708316",2,"Bk",3,24,NA,NA,NA,"2.5YR",3,6,"L",NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0372940_3708316",3,"Cr",24,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"weathered sandstone"
NA,"0373013_3596604",1,"AB",0,25,NA,NA,NA,"7.5YR",4,4,"L",NA,15,NA,0,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,2,30,NA,NA,NA,NA,NA,NA
NA,"0373013_3596604",2,"Bky",25,30,NA,NA,NA,"7.5YR",4,4,"SL",NA,NA,NA,15,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,25,40,NA,NA,NA,NA,NA,"At 10'' gyp tuff ; At 12'' petrogypsic layer"
NA,"0373013_3596604",3,"Bkym",30,30,NA,NA,NA,NA,NA,NA,NA,"PETROGYPSIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0373062_3659291",1,"A",0,3,NA,NA,NA,NA,NA,NA,"SL",NA,NA,NA,0,NA,NA,NA,"PL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0373062_3659291",2,"BC",3,38,NA,NA,NA,"7.5YR",4,3,"SL",NA,18,NA,0,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"at 15"" lacustrine sand layer"
NA,"0373062_3659291",3,"2By1",38,61,NA,NA,NA,"2.5Y",4,4,"SCL",NA,28,NA,0,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,NA,NA,NA,NA,NA,NA
NA,"0373062_3659291",4,"2By2",61,107,NA,NA,NA,"5YR",4,3,"SCL",NA,25,NA,0,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30,NA,NA,NA,NA,NA,"at 24"" talus like horizon"
NA,"0373062_3659291",5,"2By3",107,122,NA,NA,NA,"2.5Y",4,4,"SCL",NA,22,NA,0,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,NA,NA,NA,NA,NA,"at 42"" lacustrine color clay layer"
NA,"0373062_3659291",6,"2By4",122,157,NA,NA,NA,"10YR",4,3,"SCL",NA,25,NA,0,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,NA,NA,NA,NA,NA,"have talus like horizon and the lacustrine clay horizon mixed together until 62"" ; at 62"" lacustrine layer disappears"
NA,"0373153_3596556",1,"AB",0,25,NA,NA,NA,"7.5YR",4,4,"L",NA,15,NA,NA,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
