"","pedon_id","utm_east","utm_north","topdepth_cm","botdepth_cm","gyp_FINAL","gyp_tier"
"26256",251518,-663921.874142035,1224739.36297543,0,13,0,"NASIS"
"26257",251518,-663921.874142035,1224739.36297543,13,28,0,"NASIS"
"26258",251519,-664372.431320512,1224450.22671422,0,38,0,"NASIS"
"26259",251519,-664372.431320512,1224450.22671422,38,84,0,"NASIS"
"26260",251519,-664372.431320512,1224450.22671422,84,127,0,"NASIS"
"26261",251519,-664372.431320512,1224450.22671422,127,203,0,"NASIS"
"26262",251522,-663318.121560252,1220642.59775458,0,22,0,"NASIS"
"26263",251522,-663318.121560252,1220642.59775458,22,76,0,"NASIS"
"26264",251522,-663318.121560252,1220642.59775458,76,152,0,"NASIS"
"26265",251522,-663318.121560252,1220642.59775458,152,203,0,"NASIS"
"26266",251524,-664998.723536376,1222419.53710988,0,16,0,"NASIS"
"26267",251524,-664998.723536376,1222419.53710988,16,41,0,"NASIS"
"26268",251524,-664998.723536376,1222419.53710988,41,92,0,"NASIS"
"26269",251524,-664998.723536376,1222419.53710988,92,203,0,"NASIS"
"26270",251525,-660353.854551839,1222654.07162394,0,40,0,"NASIS"
"26271",251525,-660353.854551839,1222654.07162394,40,135,0,"NASIS"
"26272",251525,-660353.854551839,1222654.07162394,135,173,0,"NASIS"
"26273",251525,-660353.854551839,1222654.07162394,173,203,0,"NASIS"
"26274",251527,-658854.091056772,1222507.23433701,0,28,0,"NASIS"
"26275",251527,-658854.091056772,1222507.23433701,28,65,0,"NASIS"
"26276",251527,-658854.091056772,1222507.23433701,93,203,0,"NASIS"
"26277",251528,-658890.993438796,1222214.64969208,0,26,0,"NASIS"
"26278",251528,-658890.993438796,1222214.64969208,26,103,0,"NASIS"
"26279",251528,-658890.993438796,1222214.64969208,103,142,0,"NASIS"
"26280",251528,-658890.993438796,1222214.64969208,142,203,0,"NASIS"
"26281",251529,-658942.32855441,1222093.7167594,0,32,0,"NASIS"
"26282",251529,-658942.32855441,1222093.7167594,32,65,0,"NASIS"
"26283",251529,-658942.32855441,1222093.7167594,93,203,0,"NASIS"
"26284",251530,-658542.836045586,1221566.36417138,0,38,0,"NASIS"
"26285",251530,-658542.836045586,1221566.36417138,38,84,0,"NASIS"
"26286",251530,-658542.836045586,1221566.36417138,84,127,0,"NASIS"
"26287",251530,-658542.836045586,1221566.36417138,127,203,0,"NASIS"
"26288",251535,-655879.620008757,1221016.06838393,0,28,0,"NASIS"
"26289",251535,-655879.620008757,1221016.06838393,28,65,0,"NASIS"
"26290",251535,-655879.620008757,1221016.06838393,93,203,0,"NASIS"
"26291",251536,-631139.792894648,1273374.01670307,0,28,0,"NASIS"
"26292",251536,-631139.792894648,1273374.01670307,28,65,0,"NASIS"
"26293",251536,-631139.792894648,1273374.01670307,93,203,0,"NASIS"
"26294",251538,-524404.262143491,1219401.16843335,0,18,0,"NASIS"
"26295",251538,-524404.262143491,1219401.16843335,18,76,0,"NASIS"
"26296",251538,-524404.262143491,1219401.16843335,76,119,0,"NASIS"
"26297",251538,-524404.262143491,1219401.16843335,119,203,0,"NASIS"
"26298",251539,-517500.652901945,1214253.28828729,0,30,0,"NASIS"
"26299",251539,-517500.652901945,1214253.28828729,30,97,0,"NASIS"
"26300",251539,-517500.652901945,1214253.28828729,97,147,0,"NASIS"
"26301",251539,-517500.652901945,1214253.28828729,147,203,0,"NASIS"
"26302",252296,-535028.476571848,1291607.81186451,0,20,0,"NASIS"
"26303",252296,-535028.476571848,1291607.81186451,20,79,0,"NASIS"
"26304",252296,-535028.476571848,1291607.81186451,79,122,0,"NASIS"
"26305",252296,-535028.476571848,1291607.81186451,122,203,0,"NASIS"
"26306",252303,-502333.858749821,1291973.59385526,0,18,0,"NASIS"
"26307",252303,-502333.858749821,1291973.59385526,18,76,0,"NASIS"
"26308",252303,-502333.858749821,1291973.59385526,76,119,0,"NASIS"
"26309",252303,-502333.858749821,1291973.59385526,119,203,0,"NASIS"
"26310",252306,-627098.527879267,1315154.61035876,0,20,0,"NASIS"
"26311",252306,-627098.527879267,1315154.61035876,20,79,0,"NASIS"
"26312",252306,-627098.527879267,1315154.61035876,79,122,0,"NASIS"
"26313",252306,-627098.527879267,1315154.61035876,122,203,0,"NASIS"
"26314",252418,-554397.451443349,1250514.99328636,0,20,0,"NASIS"
"26315",252418,-554397.451443349,1250514.99328636,20,79,0,"NASIS"
"26316",252418,-554397.451443349,1250514.99328636,79,122,0,"NASIS"
"26317",252418,-554397.451443349,1250514.99328636,122,203,0,"NASIS"
"26318",252419,-554157.241449747,1250543.33465282,0,20,0,"NASIS"
"26319",252419,-554157.241449747,1250543.33465282,20,79,0,"NASIS"
"26320",252419,-554157.241449747,1250543.33465282,79,122,0,"NASIS"
"26321",252419,-554157.241449747,1250543.33465282,122,203,0,"NASIS"
"26322",252546,-599150.396428683,1282148.17843055,0,36,0,"NASIS"
"26323",252546,-599150.396428683,1282148.17843055,36,165,0,"NASIS"
"26324",252546,-599150.396428683,1282148.17843055,165,203,0,"NASIS"
"26325",252547,-598728.811045744,1281767.03835768,0,36,0,"NASIS"
"26326",252547,-598728.811045744,1281767.03835768,36,165,0,"NASIS"
"26327",252547,-598728.811045744,1281767.03835768,165,203,0,"NASIS"
"26328",252548,-598724.857204078,1281956.18330599,0,42,0,"NASIS"
"26329",252548,-598724.857204078,1281956.18330599,42,75,0,"NASIS"
"26330",252548,-598724.857204078,1281956.18330599,75,122,0,"NASIS"
"26331",252548,-598724.857204078,1281956.18330599,122,203,0,"NASIS"
"26332",252549,-598838.816819527,1282026.84083553,0,36,0,"NASIS"
"26333",252549,-598838.816819527,1282026.84083553,36,165,0,"NASIS"
"26334",252549,-598838.816819527,1282026.84083553,165,203,0,"NASIS"
"26335",252550,-599310.254247269,1282084.16120563,0,36,0,"NASIS"
"26336",252550,-599310.254247269,1282084.16120563,36,165,0,"NASIS"
"26337",252550,-599310.254247269,1282084.16120563,165,203,0,"NASIS"
"26338",252551,-598931.641037019,1282138.62741469,0,42,0,"NASIS"
"26339",252551,-598931.641037019,1282138.62741469,42,75,0,"NASIS"
"26340",252551,-598931.641037019,1282138.62741469,75,122,0,"NASIS"
"26341",252551,-598931.641037019,1282138.62741469,122,203,0,"NASIS"
"26342",252552,-599529.475300431,1282087.02899839,0,36,0,"NASIS"
"26343",252552,-599529.475300431,1282087.02899839,36,165,0,"NASIS"
"26344",252552,-599529.475300431,1282087.02899839,165,203,0,"NASIS"
"26345",252553,-599413.974991063,1282038.67172121,0,42,0,"NASIS"
"26346",252553,-599413.974991063,1282038.67172121,42,75,0,"NASIS"
"26347",252553,-599413.974991063,1282038.67172121,75,122,0,"NASIS"
"26348",252553,-599413.974991063,1282038.67172121,122,203,0,"NASIS"
"26349",252554,-599703.033797351,1282484.63132458,0,42,0,"NASIS"
"26350",252554,-599703.033797351,1282484.63132458,42,75,0,"NASIS"
"26351",252554,-599703.033797351,1282484.63132458,75,122,0,"NASIS"
"26352",252554,-599703.033797351,1282484.63132458,122,203,0,"NASIS"
"26353",252555,-599603.058561679,1282344.3184731,0,42,0,"NASIS"
"26354",252555,-599603.058561679,1282344.3184731,42,75,0,"NASIS"
"26355",252555,-599603.058561679,1282344.3184731,75,122,0,"NASIS"
"26356",252555,-599603.058561679,1282344.3184731,122,203,0,"NASIS"
"26357",252556,-595068.623672279,1307245.6027407,0,20,0,"NASIS"
"26358",252556,-595068.623672279,1307245.6027407,20,39,0,"NASIS"
"26359",252556,-595068.623672279,1307245.6027407,39,94,0,"NASIS"
"26360",252556,-595068.623672279,1307245.6027407,94,203,0,"NASIS"
"26361",252557,-595020.812230823,1307145.88893666,0,20,0,"NASIS"
"26362",252557,-595020.812230823,1307145.88893666,20,39,0,"NASIS"
"26363",252557,-595020.812230823,1307145.88893666,39,94,0,"NASIS"
"26364",252557,-595020.812230823,1307145.88893666,94,203,0,"NASIS"
"26365",252558,-594785.54542033,1307120.68683127,0,29,0,"NASIS"
"26366",252558,-594785.54542033,1307120.68683127,29,55,0,"NASIS"
"26367",252558,-594785.54542033,1307120.68683127,55,118,0,"NASIS"
"26368",252558,-594785.54542033,1307120.68683127,118,203,0,"NASIS"
"26369",252559,-594894.876403825,1307121.50329998,0,12,0,"NASIS"
"26370",252559,-594894.876403825,1307121.50329998,12,95,0,"NASIS"
"26371",252559,-594894.876403825,1307121.50329998,95,125,0,"NASIS"
"26372",252559,-594894.876403825,1307121.50329998,125,203,0,"NASIS"
"26373",252560,-594531.517247169,1307103.16617654,0,29,0,"NASIS"
"26374",252560,-594531.517247169,1307103.16617654,29,55,0,"NASIS"
"26375",252560,-594531.517247169,1307103.16617654,55,118,0,"NASIS"
"26376",252560,-594531.517247169,1307103.16617654,118,203,0,"NASIS"
"26377",252561,-594649.074184613,1307116.87874214,0,29,0,"NASIS"
"26378",252561,-594649.074184613,1307116.87874214,29,55,0,"NASIS"
"26379",252561,-594649.074184613,1307116.87874214,55,118,0,"NASIS"
"26380",252561,-594649.074184613,1307116.87874214,118,203,0,"NASIS"
"26381",252562,-594349.987427896,1307224.05979426,0,20,0,"NASIS"
"26382",252562,-594349.987427896,1307224.05979426,20,39,0,"NASIS"
"26383",252562,-594349.987427896,1307224.05979426,39,94,0,"NASIS"
"26384",252562,-594349.987427896,1307224.05979426,94,203,0,"NASIS"
"26385",252563,-594445.634079871,1307158.90421548,0,20,0,"NASIS"
"26386",252563,-594445.634079871,1307158.90421548,20,39,0,"NASIS"
"26387",252563,-594445.634079871,1307158.90421548,39,94,0,"NASIS"
"26388",252563,-594445.634079871,1307158.90421548,94,203,0,"NASIS"
"26389",252564,-594312.383044458,1307505.10311777,0,20,0,"NASIS"
"26390",252564,-594312.383044458,1307505.10311777,20,39,0,"NASIS"
"26391",252564,-594312.383044458,1307505.10311777,39,94,0,"NASIS"
"26392",252564,-594312.383044458,1307505.10311777,94,203,0,"NASIS"
"26393",252565,-594323.305123469,1307346.66125604,0,20,0,"NASIS"
"26394",252565,-594323.305123469,1307346.66125604,20,39,0,"NASIS"
"26395",252565,-594323.305123469,1307346.66125604,39,94,0,"NASIS"
"26396",252565,-594323.305123469,1307346.66125604,94,203,0,"NASIS"
"26397",252566,-548970.712296689,1234603.37212225,0,18,0,"NASIS"
"26398",252566,-548970.712296689,1234603.37212225,18,76,0,"NASIS"
"26399",252566,-548970.712296689,1234603.37212225,76,119,0,"NASIS"
"26400",252566,-548970.712296689,1234603.37212225,119,203,0,"NASIS"
"26401",252567,-541921.043605994,1234322.86922747,0,18,0,"NASIS"
"26402",252567,-541921.043605994,1234322.86922747,18,76,0,"NASIS"
"26403",252567,-541921.043605994,1234322.86922747,76,119,0,"NASIS"
"26404",252567,-541921.043605994,1234322.86922747,119,203,0,"NASIS"
"26405",252568,-546134.707752084,1232878.82255891,0,18,0,"NASIS"
"26406",252568,-546134.707752084,1232878.82255891,18,76,0,"NASIS"
"26407",252568,-546134.707752084,1232878.82255891,76,119,0,"NASIS"
"26408",252568,-546134.707752084,1232878.82255891,119,203,0,"NASIS"
"26409",252569,-529995.678507511,1230667.32564945,0,18,0,"NASIS"
"26410",252569,-529995.678507511,1230667.32564945,18,76,0,"NASIS"
"26411",252569,-529995.678507511,1230667.32564945,76,119,0,"NASIS"
"26412",252569,-529995.678507511,1230667.32564945,119,203,0,"NASIS"
"26413",252570,-528732.35685195,1342115.79505082,0,13,0,"NASIS"
"26414",252570,-528732.35685195,1342115.79505082,13,84,0,"NASIS"
"26415",252570,-528732.35685195,1342115.79505082,84,132,0,"NASIS"
"26416",252570,-528732.35685195,1342115.79505082,132,203,0,"NASIS"
"26417",252571,-538608.868500492,1233224.49632579,0,33,0,"NASIS"
"26418",252571,-538608.868500492,1233224.49632579,33,58,0,"NASIS"
"26419",252571,-538608.868500492,1233224.49632579,58,116,0,"NASIS"
"26420",252571,-538608.868500492,1233224.49632579,116,203,0,"NASIS"
"26421",252572,-499443.737281293,1244756.59565126,0,23,0,"NASIS"
"26422",252572,-499443.737281293,1244756.59565126,23,38,0,"NASIS"
"26423",252572,-499443.737281293,1244756.59565126,38,75,0,"NASIS"
"26424",252572,-499443.737281293,1244756.59565126,75,203,0,"NASIS"
"26425",252573,-528842.603722213,1238394.0469223,0,20,0,"NASIS"
"26426",252573,-528842.603722213,1238394.0469223,20,79,0,"NASIS"
"26427",252573,-528842.603722213,1238394.0469223,79,122,0,"NASIS"
"26428",252573,-528842.603722213,1238394.0469223,122,203,0,"NASIS"
"26429",252574,-529773.769948895,1233011.3135431,0,18,0,"NASIS"
"26430",252574,-529773.769948895,1233011.3135431,18,76,0,"NASIS"
"26431",252574,-529773.769948895,1233011.3135431,76,119,0,"NASIS"
"26432",252574,-529773.769948895,1233011.3135431,119,203,0,"NASIS"
"26433",252575,-526041.80122053,1228321.83014823,0,18,0,"NASIS"
"26434",252575,-526041.80122053,1228321.83014823,18,76,0,"NASIS"
"26435",252575,-526041.80122053,1228321.83014823,76,119,0,"NASIS"
"26436",252575,-526041.80122053,1228321.83014823,119,203,0,"NASIS"
"26437",252576,-512824.626725837,1246025.01401039,0,20,0,"NASIS"
"26438",252576,-512824.626725837,1246025.01401039,20,79,0,"NASIS"
"26439",252576,-512824.626725837,1246025.01401039,79,122,0,"NASIS"
"26440",252576,-512824.626725837,1246025.01401039,122,203,0,"NASIS"
"26441",252578,-520448.616551926,1229618.15371226,0,20,0,"NASIS"
"26442",252578,-520448.616551926,1229618.15371226,20,79,0,"NASIS"
"26443",252578,-520448.616551926,1229618.15371226,79,122,0,"NASIS"
"26444",252578,-520448.616551926,1229618.15371226,122,203,0,"NASIS"
"26445",252579,-525289.541271726,1228606.03204787,0,20,0,"NASIS"
"26446",252579,-525289.541271726,1228606.03204787,20,79,0,"NASIS"
"26447",252579,-525289.541271726,1228606.03204787,79,122,0,"NASIS"
"26448",252579,-525289.541271726,1228606.03204787,122,203,0,"NASIS"
"26449",252785,-603690.841417085,1307920.15844962,0,23,0,"NASIS"
"26450",252785,-603690.841417085,1307920.15844962,23,38,0,"NASIS"
"26451",252785,-603690.841417085,1307920.15844962,38,75,0,"NASIS"
"26452",252785,-603690.841417085,1307920.15844962,75,203,0,"NASIS"
"26453",252786,-621955.934714677,1308891.19580611,0,36,0,"NASIS"
"26454",252786,-621955.934714677,1308891.19580611,36,165,0,"NASIS"
"26455",252786,-621955.934714677,1308891.19580611,165,203,0,"NASIS"
"26456",252787,-621830.958562695,1308854.14599027,0,36,0,"NASIS"
"26457",252787,-621830.958562695,1308854.14599027,36,165,0,"NASIS"
"26458",252787,-621830.958562695,1308854.14599027,165,203,0,"NASIS"
"26459",252788,-621726.134170242,1308790.51811325,0,36,0,"NASIS"
"26460",252788,-621726.134170242,1308790.51811325,36,99,0,"NASIS"
"26461",252788,-621726.134170242,1308790.51811325,99,155,0,"NASIS"
"26462",252788,-621726.134170242,1308790.51811325,155,203,0,"NASIS"
"26463",252789,-621581.003387189,1308780.05181611,0,36,0,"NASIS"
"26464",252789,-621581.003387189,1308780.05181611,36,99,0,"NASIS"
"26465",252789,-621581.003387189,1308780.05181611,99,155,0,"NASIS"
"26466",252789,-621581.003387189,1308780.05181611,155,203,0,"NASIS"
"26467",252790,-621504.03207432,1308709.46465585,0,36,0,"NASIS"
"26468",252790,-621504.03207432,1308709.46465585,36,165,0,"NASIS"
"26469",252790,-621504.03207432,1308709.46465585,165,203,0,"NASIS"
"26470",252791,-621436.210723534,1308638.41659864,0,36,0,"NASIS"
"26471",252791,-621436.210723534,1308638.41659864,36,165,0,"NASIS"
"26472",252791,-621436.210723534,1308638.41659864,165,203,0,"NASIS"
"26473",252792,-621359.236905913,1308567.83080965,0,36,0,"NASIS"
"26474",252792,-621359.236905913,1308567.83080965,36,99,0,"NASIS"
"26475",252792,-621359.236905913,1308567.83080965,99,155,0,"NASIS"
"26476",252792,-621359.236905913,1308567.83080965,155,203,0,"NASIS"
"26477",252793,-621291.171983632,1308500.13057068,0,36,0,"NASIS"
"26478",252793,-621291.171983632,1308500.13057068,36,165,0,"NASIS"
"26479",252793,-621291.171983632,1308500.13057068,165,203,0,"NASIS"
"26480",252794,-621222.704017082,1308438.00857103,0,36,0,"NASIS"
"26481",252794,-621222.704017082,1308438.00857103,36,165,0,"NASIS"
"26482",252794,-621222.704017082,1308438.00857103,165,203,0,"NASIS"
"26483",252795,-621068.737356017,1308423.55061337,0,36,0,"NASIS"
"26484",252795,-621068.737356017,1308423.55061337,36,99,0,"NASIS"
"26485",252795,-621068.737356017,1308423.55061337,99,155,0,"NASIS"
"26486",252795,-621068.737356017,1308423.55061337,155,203,0,"NASIS"
"26487",252796,-622488.463395127,1307198.29780476,0,23,0,"NASIS"
"26488",252796,-622488.463395127,1307198.29780476,23,43,0,"NASIS"
"26489",252796,-622488.463395127,1307198.29780476,43,157,0,"NASIS"
"26490",252796,-622488.463395127,1307198.29780476,157,203,0,"NASIS"
"26491",252797,-622330.046431624,1307245.17029594,0,23,0,"NASIS"
"26492",252797,-622330.046431624,1307245.17029594,23,43,0,"NASIS"
"26493",252797,-622330.046431624,1307245.17029594,43,157,0,"NASIS"
"26494",252797,-622330.046431624,1307245.17029594,157,203,0,"NASIS"
"26495",252798,-622317.968481226,1307412.49688883,0,23,0,"NASIS"
"26496",252798,-622317.968481226,1307412.49688883,23,43,0,"NASIS"
"26497",252798,-622317.968481226,1307412.49688883,43,157,0,"NASIS"
"26498",252798,-622317.968481226,1307412.49688883,157,203,0,"NASIS"
"26499",252799,-622352.538625905,1307565.24982254,0,23,0,"NASIS"
"26500",252799,-622352.538625905,1307565.24982254,23,43,0,"NASIS"
"26501",252799,-622352.538625905,1307565.24982254,43,157,0,"NASIS"
"26502",252799,-622352.538625905,1307565.24982254,157,203,0,"NASIS"
"26503",252800,-622377.874306038,1307719.57922029,0,23,0,"NASIS"
"26504",252800,-622377.874306038,1307719.57922029,23,43,0,"NASIS"
"26505",252800,-622377.874306038,1307719.57922029,43,157,0,"NASIS"
"26506",252800,-622377.874306038,1307719.57922029,157,203,0,"NASIS"
"26507",252801,-622431.30950493,1307863.60308029,0,23,0,"NASIS"
"26508",252801,-622431.30950493,1307863.60308029,23,43,0,"NASIS"
"26509",252801,-622431.30950493,1307863.60308029,43,157,0,"NASIS"
"26510",252801,-622431.30950493,1307863.60308029,157,203,0,"NASIS"
"26511",252802,-622565.723534514,1307770.14625916,0,23,0,"NASIS"
"26512",252802,-622565.723534514,1307770.14625916,23,43,0,"NASIS"
"26513",252802,-622565.723534514,1307770.14625916,43,157,0,"NASIS"
"26514",252802,-622565.723534514,1307770.14625916,157,203,0,"NASIS"
"26515",252803,-622695.886778831,1307356.80589956,0,23,0,"NASIS"
"26516",252803,-622695.886778831,1307356.80589956,23,43,0,"NASIS"
"26517",252803,-622695.886778831,1307356.80589956,43,157,0,"NASIS"
"26518",252803,-622695.886778831,1307356.80589956,157,203,0,"NASIS"
"26519",252804,-622772.990561076,1307551.87952287,0,23,0,"NASIS"
"26520",252804,-622772.990561076,1307551.87952287,23,43,0,"NASIS"
"26521",252804,-622772.990561076,1307551.87952287,43,157,0,"NASIS"
"26522",252804,-622772.990561076,1307551.87952287,157,203,0,"NASIS"
"26523",252805,-622813.561449138,1307747.67916221,0,23,0,"NASIS"
"26524",252805,-622813.561449138,1307747.67916221,23,43,0,"NASIS"
"26525",252805,-622813.561449138,1307747.67916221,43,157,0,"NASIS"
"26526",252805,-622813.561449138,1307747.67916221,157,203,0,"NASIS"
"26527",252807,-611187.511580915,1289193.0233155,0,18,0,"NASIS"
"26528",252807,-611187.511580915,1289193.0233155,18,56,0,"NASIS"
"26529",252807,-611187.511580915,1289193.0233155,56,132,0,"NASIS"
"26530",252807,-611187.511580915,1289193.0233155,132,203,0,"NASIS"
"26531",252808,-611215.180001515,1289189.37559878,0,18,0,"NASIS"
"26532",252808,-611215.180001515,1289189.37559878,18,56,0,"NASIS"
"26533",252808,-611215.180001515,1289189.37559878,56,132,0,"NASIS"
"26534",252808,-611215.180001515,1289189.37559878,132,203,0,"NASIS"
"26535",252809,-611080.485760924,1289285.22290897,0,18,0,"NASIS"
"26536",252809,-611080.485760924,1289285.22290897,18,56,0,"NASIS"
"26537",252809,-611080.485760924,1289285.22290897,56,132,0,"NASIS"
"26538",252809,-611080.485760924,1289285.22290897,132,203,0,"NASIS"
"26539",252810,-610904.045985001,1289325.43271589,0,18,0,"NASIS"
"26540",252810,-610904.045985001,1289325.43271589,18,56,0,"NASIS"
"26541",252810,-610904.045985001,1289325.43271589,56,132,0,"NASIS"
"26542",252810,-610904.045985001,1289325.43271589,132,203,0,"NASIS"
"26543",252811,-610785.522771633,1289192.62069197,0,18,0,"NASIS"
"26544",252811,-610785.522771633,1289192.62069197,18,56,0,"NASIS"
"26545",252811,-610785.522771633,1289192.62069197,56,132,0,"NASIS"
"26546",252811,-610785.522771633,1289192.62069197,132,203,0,"NASIS"
"26547",252812,-610624.953970774,1289137.55151174,0,18,0,"NASIS"
"26548",252812,-610624.953970774,1289137.55151174,18,56,0,"NASIS"
"26549",252812,-610624.953970774,1289137.55151174,56,132,0,"NASIS"
